Код региона,Название региона,Тип региона,Город,Кол-во людей,Поступило,Очное - Основные места,Средний,Очное - Целевая квота,Средний,Очное - Особая квота,Средний,Очное - Специальная квота,Средний,Очное - ДОУ,Средний,Заочное - Основные места,Средний,Заочное - Целевая квота,Средний,Заочное - Особая квота,Средний,Заочное - Специальная квота,Средний,Заочное - ДОУ,Средний,Очно-заочное - Основные места,Средний,Очно-заочное - Целевая квота,Средний,Очно-заочное - Особая квота,Средний,Очно-заочное - Специальная квота,Средний,Очно-заочное - ДОУ,Средний
72,Ленинградская,обл,Кудрово,8,4,2,194.5,0,0,0,0,0,0,1,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Сланцы,6,2,0,0,0,0,0,0,0,0,1,177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Новая Ладога,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Кириши,27,9,5,226.5,1,182,1,238,0,0,1,205,0,0,0,0,0,0,0,0,1,265,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Светогорск,1,1,0,0,0,0,0,0,0,0,1,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Луга,12,5,2,234.5,0,0,0,0,0,0,2,206.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Всеволожск,35,15,6,211,2,189.5,0,0,0,0,5,173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153
72,Ленинградская,обл,Тихвин,18,4,2,212.5,0,0,0,0,0,0,0,0,1,222,0,0,0,0,0,0,1,170,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Сосновый Бор,36,9,2,199,1,183,0,0,0,0,4,222.75,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Коммунар,9,5,4,208.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Ивангород,1,1,0,0,0,0,0,0,0,0,1,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Тосно,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Сертолово,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Приморск,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Мурино,29,11,4,213.33,0,0,0,0,0,0,1,174,0,0,0,0,0,0,0,0,4,223.33,2,190,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Отрадное,13,4,3,217.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Лодейное Поле,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Никольское,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Приозерск,7,2,0,0,0,0,0,0,0,0,1,228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Пикалево,9,3,3,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Кировск,18,8,6,193.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,234,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Гатчина,58,18,9,219.14,3,227.33,0,0,0,0,4,215,0,0,0,0,0,0,0,0,1,164,1,239,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Бокситогорск,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Подпорожье,5,2,0,0,0,0,0,0,0,0,0,0,1,201,0,0,0,0,0,0,1,210,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Шлиссельбург,8,2,2,184.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Кингисепп,16,7,6,214.67,0,0,0,0,0,0,1,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Сясьстрой,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Каменногорск,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Выборг,35,8,6,210.83,0,0,0,0,0,0,2,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Ленинградская,обл,Волхов,12,2,2,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Ульяновская,обл,,2,1,1,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Ульяновская,обл,Ульяновск,5,1,1,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Ульяновская,обл,Новоульяновск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Ульяновская,обл,Димитровград,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Иркутская обл Усть-Ордынский Бурятский,округ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,,32,15,5,209.75,5,208.6,0,0,0,0,1,160,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
75,Московская,обл,Мытищи,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Чехов-4,1,1,1,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Можайск,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Ногинск,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Орехово-Зуево,2,1,0,0,0,0,0,0,0,0,1,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Коломна,14,6,1,195,5,203.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Одинцово,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Апрелевка,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75,Московская,обл,Щелково,3,2,1,245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Краснознаменск,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Железнодорожный,1,1,0,0,0,0,0,0,0,0,0,0,1,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Дубна,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Клин,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Ивантеевка,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Домодедово,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Балашиха,4,1,1,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Чехов,2,1,1,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Протвино,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Красково,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Фрязино,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Павловский Посад,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Истра,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Серпухов,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Лобня,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Королев,3,1,1,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Московская,обл,Раменское,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75,Московская,обл,Шатура,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Хакасия,Респ,Саяногорск,1,1,1,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Хакасия,Респ,Абакан,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Хакасия,Респ,Черногорск,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,,77,17,11,207.7,0,0,0,0,0,0,3,184.5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Белореченск,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Армавир,6,3,3,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Славянск-на-Кубани,3,2,0,0,1,165,0,0,0,0,1,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Курганинск,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Апшеронск,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Тихорецк,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Ейск,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Кореновск,3,1,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Геленджик,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Туапсе,3,1,1,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Тимашевск,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Анапа,7,3,1,232,0,0,0,0,0,0,1,218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Сочи,32,7,5,202,0,0,0,0,0,0,2,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Лабинск,3,1,1,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Абинск,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Горячий Ключ,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Краснодар,37,7,5,202.75,0,0,0,0,0,0,1,205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Кропоткин,8,1,1,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Крымск,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Новороссийск,9,1,1,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Краснодарский,край,Усть-Лабинск,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Ярославская,обл,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238
78,Ярославская,обл,Ярославль,12,5,2,200.5,0,0,0,0,0,0,1,214,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
78,Ярославская,обл,Гаврилов-Ям,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Ярославская,обл,Данилов,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Ярославская,обл,Углич,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Ярославская,обл,Пошехонье,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Ярославская,обл,Переславль-Залесский,3,2,2,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Ярославская,обл,Рыбинск,6,1,0,0,0,0,0,0,0,0,1,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Марий Эл,Респ,,5,3,2,209,1,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Марий Эл,Респ,Йошкар-Ола,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Марий Эл,Респ,Козьмодемьянск,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Марий Эл,Респ,Волжск,2,1,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Вологодская,обл,,31,3,3,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Саха /Якутия/,Респ,,9,3,1,175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,264
80,Саха /Якутия/,Респ,Вилюйск,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Саха /Якутия/,Респ,Ленск,2,2,1,265,0,0,0,0,0,0,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Саха /Якутия/,Респ,Мирный,6,2,1,0,0,0,0,0,0,0,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Саха /Якутия/,Респ,Якутск,21,4,0,0,0,0,0,0,0,0,2,175,1,236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80,Саха /Якутия/,Респ,Нерюнгри,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Мордовия,Респ,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Мордовия,Респ,Саранск,4,1,0,0,0,0,0,0,0,0,1,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Вологодская,обл,Устюжна,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,Самарская,обл,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82,Самарская,обл,Отрадный,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Самарская,обл,Тольятти,36,5,2,203,0,0,0,0,0,0,1,230,1,228,0,0,0,0,0,0,1,160,0,0,0,0,0,0,0,0,0,0
82,Самарская,обл,Сызрань,2,1,1,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Самарская,обл,Жигулевск,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Самарская,обл,Нефтегорск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Самарская,обл,Самара,19,6,2,178.5,1,226,0,0,0,0,1,163,1,207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83,Таймырский (Долгано-Ненецкий),АО,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Вологодская,обл,Кадников,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Вологодская,обл,Вытегра,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Вологодская,обл,Череповец,26,5,3,180.67,0,0,0,0,0,0,1,186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84,Тюменская,обл,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Тюменская,обл,Тюмень,17,2,2,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Тюменская,обл,Тобольск,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Вологодская,обл,Тотьма,3,1,1,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Вологодская,обл,Вологда,32,5,5,230.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Тыва,Респ,Кызыл,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Тыва,Респ,Туран,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Тыва,Респ,Чадан,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Карачаево-Черкесская,Респ,,2,1,1,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Вологодская,обл,Бабаево,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Вологодская,обл,Сокол,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Карачаево-Черкесская,Респ,Черкесск,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Вологодская,обл,Никольск,1,1,0,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Свердловская,обл,,10,2,2,196.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Свердловская,обл,Нижняя Тура,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Свердловская,обл,Верхняя Салда,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Свердловская,обл,Лесной,3,1,1,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Свердловская,обл,Нижний Тагил,17,4,2,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,156,0,0,0,0,0,0,0,0
87,Свердловская,обл,Артемовский,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Свердловская,обл,Асбест,1,1,1,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Свердловская,обл,Североуральск,1,1,1,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Свердловская,обл,Карпинск,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Свердловская,обл,Новоуральск,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Свердловская,обл,Екатеринбург,29,7,6,221.67,1,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Свердловская,обл,Богданович,1,1,0,0,1,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Свердловская,обл,Серов,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Свердловская,обл,Каменск-Уральский,8,3,1,277,1,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87,Свердловская,обл,Полевской,3,2,2,227.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Свердловская,обл,Первоуральск,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201,0,0,0,0,0,0,0,0
87,Свердловская,обл,Качканар,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Алтайский,край,,8,2,1,233,0,0,0,0,0,0,1,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Алтайский,край,Заринск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Алтайский,край,Рубцовск,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Алтайский,край,Бийск,3,1,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Алтайский,край,Новоалтайск,3,2,2,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Алтайский,край,Барнаул,14,3,2,198,0,0,0,0,0,0,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Вологодская,обл,Великий Устюг,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Ставропольский,край,,35,11,8,217.6,0,0,0,0,0,0,1,153,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Ставропольский,край,Нефтекумск,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Ставропольский,край,Новопавловск,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89,Ставропольский,край,Ессентуки,4,1,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Ставропольский,край,Минеральные Воды,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Ставропольский,край,Ипатово,2,1,1,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Ставропольский,край,Пятигорск,9,1,1,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Ставропольский,край,Георгиевск,3,1,1,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Ставропольский,край,Невинномысск,4,2,1,196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Ставропольский,край,Михайловск,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
